timestamp,t_agua_entrada_C,t_agua_saida_C,vazao_agua_m3h,corrente_compressor_A,pressao_evap_bar
2026-07-06 14:35:08,11.83,7.08,151.5,178.5,3.49
2026-07-06 14:35:09,11.92,6.98,151.1,182.0,3.42
2026-07-06 14:35:10,12.0,6.96,151.8,186.4,3.49
2026-07-06 14:35:11,12.23,6.93,148.9,183.3,3.45
2026-07-06 14:35:12,11.99,7.01,149.6,183.6,3.49
2026-07-06 14:35:13,12.04,6.89,149.1,182.1,3.48
2026-07-06 14:35:14,11.96,6.99,150.5,181.8,3.48
2026-07-06 14:35:15,12.04,7.09,148.7,181.1,3.5
2026-07-06 14:35:16,11.74,7.03,150.5,175.7,3.54
2026-07-06 14:35:17,12.02,7.01,149.4,183.1,3.47
2026-07-06 14:35:18,12.13,7.15,152.4,187.7,3.54
2026-07-06 14:35:19,11.88,6.96,151.2,184.3,3.48
2026-07-06 14:35:20,12.02,6.99,150.6,186.2,3.56
2026-07-06 14:35:21,11.82,7.08,150.2,178.3,3.48
2026-07-06 14:35:22,12.05,7.06,150.0,183.0,3.47
2026-07-06 14:35:23,11.95,6.99,148.0,179.9,3.53
2026-07-06 14:35:24,11.93,7.11,149.4,177.7,3.42
2026-07-06 14:35:25,11.87,6.83,149.6,181.1,3.51
2026-07-06 14:35:26,12.0,6.88,147.1,181.3,3.49
2026-07-06 14:35:27,11.97,6.87,149.5,186.8,3.5
2026-07-06 14:35:28,11.76,7.09,150.3,176.7,3.56
2026-07-06 14:35:29,12.19,7.04,149.0,184.8,3.51
2026-07-06 14:35:30,12.24,6.97,148.7,185.9,3.48
2026-07-06 14:35:31,11.98,7.0,149.9,182.4,3.52
2026-07-06 14:35:32,12.17,6.78,150.0,191.1,3.5
2026-07-06 14:35:33,12.15,7.0,151.1,185.6,3.49
2026-07-06 14:35:34,12.17,7.02,147.7,183.5,3.61
2026-07-06 14:35:35,12.01,6.87,150.5,188.5,3.44
2026-07-06 14:35:36,12.36,6.94,149.1,185.2,3.48
2026-07-06 14:35:37,12.13,6.81,151.9,188.8,3.53
2026-07-06 14:35:38,11.87,6.86,148.7,185.5,3.54
2026-07-06 14:35:39,11.85,6.85,151.4,183.7,3.56
2026-07-06 14:35:40,11.96,6.99,149.5,181.2,3.48
2026-07-06 14:35:41,12.01,6.88,150.5,186.8,3.46
2026-07-06 14:35:42,12.19,7.01,151.9,185.6,3.47
2026-07-06 14:35:43,12.11,6.86,151.1,185.1,3.51
2026-07-06 14:35:44,11.88,7.01,149.0,181.7,3.41
2026-07-06 14:35:45,11.85,6.72,149.7,181.8,3.56
2026-07-06 14:35:46,11.84,7.09,150.8,179.1,3.55
2026-07-06 14:35:47,12.13,7.09,147.6,180.2,3.47
2026-07-06 14:35:48,12.37,7.03,151.7,186.9,3.53
2026-07-06 14:35:49,11.93,6.95,148.5,181.9,3.5
2026-07-06 14:35:50,12.0,6.96,150.1,184.7,3.44
2026-07-06 14:35:51,12.11,7.1,150.3,184.8,3.45
2026-07-06 14:35:52,12.01,7.01,150.3,182.5,3.47
2026-07-06 14:35:53,11.89,7.04,149.4,179.2,3.47
2026-07-06 14:35:54,11.99,6.99,150.2,180.8,3.5
2026-07-06 14:35:55,12.09,6.91,150.4,185.0,3.55
2026-07-06 14:35:56,11.83,7.02,150.3,178.8,3.56
2026-07-06 14:35:57,12.19,6.86,150.4,187.8,3.47
2026-07-06 14:35:58,12.0,6.93,151.7,182.7,3.54
2026-07-06 14:35:59,12.26,7.06,150.5,187.1,3.58
2026-07-06 14:36:00,12.18,7.02,149.2,186.3,3.34
2026-07-06 14:36:01,11.96,6.97,151.0,183.6,3.41
2026-07-06 14:36:02,11.92,7.09,149.5,178.8,3.48
2026-07-06 14:36:03,11.84,7.16,152.2,179.1,3.52
2026-07-06 14:36:04,12.07,7.0,150.9,185.3,3.45
2026-07-06 14:36:05,12.09,6.95,150.3,180.5,3.52
2026-07-06 14:36:06,11.92,6.86,150.9,182.8,3.57
2026-07-06 14:36:07,11.87,7.01,149.1,179.6,3.39
2026-07-06 14:36:08,12.01,7.07,151.8,183.4,3.55
2026-07-06 14:36:09,12.0,7.08,150.2,181.2,3.6
2026-07-06 14:36:10,12.17,6.97,148.7,186.8,3.5
2026-07-06 14:36:11,12.02,7.02,149.0,182.7,3.48
2026-07-06 14:36:12,11.98,7.08,148.4,180.4,3.55
2026-07-06 14:36:13,11.88,7.11,149.4,178.1,3.44
2026-07-06 14:36:14,11.93,6.98,149.6,179.4,3.49
2026-07-06 14:36:15,12.09,7.08,150.9,182.4,3.57
2026-07-06 14:36:16,12.04,7.08,148.9,180.5,3.5
2026-07-06 14:36:17,12.01,7.15,148.0,180.6,3.51
2026-07-06 14:36:18,12.11,6.89,150.2,186.2,3.53
2026-07-06 14:36:19,11.83,6.93,150.3,181.2,3.55
2026-07-06 14:36:20,12.31,6.86,149.6,187.2,3.48
2026-07-06 14:36:21,11.97,7.01,151.5,183.1,3.49
2026-07-06 14:36:22,11.93,7.09,149.6,181.0,3.53
2026-07-06 14:36:23,12.06,6.84,148.6,185.7,3.52
2026-07-06 14:36:24,11.76,7.09,150.0,178.9,3.53
2026-07-06 14:36:25,12.25,7.06,149.9,183.9,3.45
2026-07-06 14:36:26,12.01,7.04,150.3,186.0,3.47
2026-07-06 14:36:27,12.14,6.91,149.2,185.8,3.49
2026-07-06 14:36:28,12.09,6.94,149.9,185.9,3.47
2026-07-06 14:36:29,11.83,6.96,151.0,181.0,3.47
2026-07-06 14:36:30,11.83,6.89,149.9,180.8,3.49
2026-07-06 14:36:31,11.93,7.18,152.7,181.6,3.51
2026-07-06 14:36:32,12.04,7.11,150.3,181.2,3.51
2026-07-06 14:36:33,12.0,6.91,148.9,186.6,3.6
2026-07-06 14:36:34,12.23,7.05,152.5,185.2,3.55
2026-07-06 14:36:35,11.92,7.04,150.3,182.4,3.51
2026-07-06 14:36:36,12.03,6.91,151.6,188.1,3.48
2026-07-06 14:36:37,11.97,6.89,152.8,186.0,3.51
2026-07-06 14:36:38,12.0,7.0,151.1,185.0,3.52
2026-07-06 14:36:39,12.15,7.0,149.8,185.5,3.5
2026-07-06 14:36:40,12.04,7.02,148.6,181.9,3.59
2026-07-06 14:36:41,11.81,6.87,150.7,180.9,3.58
2026-07-06 14:36:42,12.19,6.89,148.2,188.6,3.49
2026-07-06 14:36:43,11.71,6.85,150.4,180.0,3.44
2026-07-06 14:36:44,11.93,7.03,151.6,184.9,3.42
2026-07-06 14:36:45,11.88,6.99,151.9,181.8,3.53
2026-07-06 14:36:46,12.29,7.11,150.0,185.1,3.46
2026-07-06 14:36:47,12.14,6.95,152.8,187.7,3.47
2026-07-06 14:36:48,11.94,6.91,150.8,185.6,3.5
2026-07-06 14:36:49,12.07,6.94,150.3,185.4,3.47
2026-07-06 14:36:50,12.02,7.0,151.1,183.0,3.43
2026-07-06 14:36:51,11.69,6.94,148.9,178.6,3.55
2026-07-06 14:36:52,11.87,6.87,149.7,181.2,3.52
2026-07-06 14:36:53,12.19,6.97,149.7,187.3,3.49
2026-07-06 14:36:54,11.98,6.98,151.1,185.9,3.47
2026-07-06 14:36:55,12.22,7.09,150.3,184.7,3.52
2026-07-06 14:36:56,12.29,6.97,150.7,189.3,3.39
2026-07-06 14:36:57,11.68,7.01,149.3,176.7,3.46
2026-07-06 14:36:58,11.98,6.84,148.2,183.0,3.58
2026-07-06 14:36:59,12.19,6.82,152.1,189.2,3.5
2026-07-06 14:37:00,12.15,6.97,148.8,185.6,3.5
2026-07-06 14:37:01,12.12,7.0,146.7,182.2,3.56
2026-07-06 14:37:02,11.87,7.06,149.0,179.8,3.49
2026-07-06 14:37:03,12.05,6.73,149.0,186.7,3.52
2026-07-06 14:37:04,11.94,7.0,150.7,184.7,3.53
2026-07-06 14:37:05,11.85,6.99,151.4,180.2,3.53
2026-07-06 14:37:06,11.99,7.02,150.7,182.1,3.46
2026-07-06 14:37:07,12.44,7.11,150.5,187.3,3.52
2026-07-06 14:37:08,11.98,6.91,151.5,188.0,3.42
2026-07-06 14:37:09,12.37,7.18,148.9,187.6,3.56
2026-07-06 14:37:10,12.11,7.12,152.2,183.8,3.47
2026-07-06 14:37:11,12.13,7.06,148.5,180.2,3.52
2026-07-06 14:37:12,12.07,7.02,151.8,186.1,3.49
2026-07-06 14:37:13,12.14,6.91,149.9,188.7,3.56
2026-07-06 14:37:14,12.09,7.18,151.4,181.7,3.55
2026-07-06 14:37:15,11.95,6.87,150.5,186.3,3.46
2026-07-06 14:37:16,12.09,6.94,150.1,187.0,3.54
2026-07-06 14:37:17,11.9,7.12,148.2,176.3,3.57
2026-07-06 14:37:18,11.91,6.79,150.0,184.8,3.39
2026-07-06 14:37:19,11.96,6.88,150.0,183.0,3.59
2026-07-06 14:37:20,12.1,6.81,149.8,184.6,3.37
2026-07-06 14:37:21,11.95,7.04,148.2,179.3,3.47
2026-07-06 14:37:22,11.88,7.0,150.7,179.9,3.54
2026-07-06 14:37:23,12.13,7.02,150.5,183.7,3.53
2026-07-06 14:37:24,11.9,6.83,150.6,184.6,3.48
2026-07-06 14:37:25,12.19,6.92,150.8,187.2,3.59
2026-07-06 14:37:26,12.11,7.07,149.4,184.7,3.5
2026-07-06 14:37:27,12.03,7.16,152.0,182.3,3.52
2026-07-06 14:37:28,11.82,7.16,147.7,175.8,3.49
2026-07-06 14:37:29,11.92,7.01,151.8,181.9,3.52
2026-07-06 14:37:30,12.13,7.06,150.7,185.8,3.52
2026-07-06 14:37:31,11.87,7.09,150.4,179.0,3.45
2026-07-06 14:37:32,11.99,7.08,149.6,182.0,3.48
2026-07-06 14:37:33,12.19,7.09,150.4,185.5,3.5
2026-07-06 14:37:34,12.15,6.92,149.0,185.7,3.54
2026-07-06 14:37:35,12.07,7.01,149.5,185.3,3.49
2026-07-06 14:37:36,12.21,6.96,151.4,186.1,3.51
2026-07-06 14:37:37,12.15,7.14,149.8,184.1,3.4
2026-07-06 14:37:38,12.09,6.89,151.4,186.5,3.47
2026-07-06 14:37:39,11.8,7.06,148.4,178.6,3.58
2026-07-06 14:37:40,11.86,7.15,149.8,178.4,3.56
2026-07-06 14:37:41,11.72,6.97,151.1,180.8,3.5
2026-07-06 14:37:42,12.11,7.06,148.8,181.1,3.46
2026-07-06 14:37:43,11.93,6.82,149.2,186.1,3.49
2026-07-06 14:37:44,11.72,7.03,148.3,174.9,3.51
2026-07-06 14:37:45,12.01,6.95,148.0,182.7,3.56
2026-07-06 14:37:46,11.86,7.03,149.0,180.0,3.54
2026-07-06 14:37:47,12.15,6.99,148.4,182.0,3.48
2026-07-06 14:37:48,12.27,7.03,148.5,188.4,3.48
2026-07-06 14:37:49,11.85,6.91,149.2,183.3,3.42
2026-07-06 14:37:50,12.09,6.9,148.8,185.1,3.46
2026-07-06 14:37:51,12.11,7.12,149.8,182.5,3.51
2026-07-06 14:37:52,11.99,6.97,151.9,184.8,3.61
2026-07-06 14:37:53,11.83,7.1,149.5,180.2,3.42
2026-07-06 14:37:54,11.94,7.06,148.8,180.4,3.61
2026-07-06 14:37:55,12.14,7.07,151.2,183.9,3.5
2026-07-06 14:37:56,12.06,7.05,151.8,182.0,3.58
2026-07-06 14:37:57,11.97,7.02,148.8,181.2,3.51
2026-07-06 14:37:58,12.44,6.97,151.3,191.5,3.59
2026-07-06 14:37:59,12.15,6.92,150.8,188.1,3.58
2026-07-06 14:38:00,12.2,6.91,151.9,186.8,3.54
2026-07-06 14:38:01,11.96,7.16,150.3,179.3,3.53
2026-07-06 14:38:02,12.31,6.98,148.1,186.7,3.52
2026-07-06 14:38:03,12.03,7.02,150.0,182.5,3.53
2026-07-06 14:38:04,12.05,7.15,150.9,181.5,3.46
2026-07-06 14:38:05,11.89,6.99,149.9,181.5,3.54
2026-07-06 14:38:06,11.87,7.02,150.5,182.1,3.55
2026-07-06 14:38:07,11.97,7.02,150.7,177.1,3.5
2026-07-06 14:38:08,11.86,7.22,148.5,172.3,3.5
2026-07-06 14:38:09,12.26,7.19,151.2,184.2,3.56
2026-07-06 14:38:10,11.75,7.15,149.4,176.6,3.53
2026-07-06 14:38:11,11.75,7.09,148.6,176.0,3.5
2026-07-06 14:38:12,12.17,7.11,150.6,184.6,3.51
2026-07-06 14:38:13,12.06,7.08,149.0,179.0,3.47
2026-07-06 14:38:14,11.92,6.93,151.3,181.5,3.45
2026-07-06 14:38:15,11.79,7.0,150.2,178.8,3.49
2026-07-06 14:38:16,12.14,6.83,148.2,185.3,3.47
2026-07-06 14:38:17,12.02,7.13,148.5,181.1,3.56
2026-07-06 14:38:18,12.1,6.78,148.6,186.0,3.5
2026-07-06 14:38:19,12.04,6.88,149.0,185.0,3.58
2026-07-06 14:38:20,11.98,6.92,150.7,186.6,3.52
2026-07-06 14:38:21,12.31,7.09,150.2,187.5,3.53
2026-07-06 14:38:22,12.29,6.89,146.6,187.5,3.5
2026-07-06 14:38:23,12.14,6.98,148.8,185.3,3.46
2026-07-06 14:38:24,11.84,7.09,149.7,177.6,3.46
2026-07-06 14:38:25,11.98,6.87,149.0,183.0,3.54
2026-07-06 14:38:26,12.11,6.98,149.0,184.1,3.56
2026-07-06 14:38:27,11.89,7.09,150.9,182.8,3.48
2026-07-06 14:38:28,11.84,7.07,150.4,178.0,3.51
2026-07-06 14:38:29,11.91,7.13,149.3,177.5,3.47
2026-07-06 14:38:30,12.09,6.88,149.2,186.2,3.48
2026-07-06 14:38:31,12.09,7.04,150.8,183.0,3.6
2026-07-06 14:38:32,12.1,6.84,148.3,183.1,3.47
2026-07-06 14:38:33,11.89,7.08,148.7,175.1,3.5
2026-07-06 14:38:34,12.15,7.07,150.9,185.3,3.51
2026-07-06 14:38:35,11.9,7.12,149.9,177.7,3.45
2026-07-06 14:38:36,11.69,7.12,147.6,171.4,3.35
2026-07-06 14:38:37,11.96,7.07,147.9,181.0,3.45
2026-07-06 14:38:38,12.08,7.12,150.9,184.0,3.53
2026-07-06 14:38:39,12.0,7.02,149.7,183.7,3.46
2026-07-06 14:38:40,12.07,6.87,149.3,185.3,3.56
2026-07-06 14:38:41,12.2,7.15,150.6,185.6,3.45
2026-07-06 14:38:42,11.99,6.86,149.5,183.2,3.5
2026-07-06 14:38:43,12.21,7.03,148.9,182.7,3.53
2026-07-06 14:38:44,12.17,6.89,152.4,190.2,3.51
2026-07-06 14:38:45,11.94,6.85,151.4,187.2,3.5
2026-07-06 14:38:46,12.08,6.97,149.0,185.5,3.5
2026-07-06 14:38:47,12.14,7.05,149.9,182.1,3.54
2026-07-06 14:38:48,12.06,6.99,148.9,185.2,3.38
2026-07-06 14:38:49,12.12,6.99,149.3,185.6,3.41
2026-07-06 14:38:50,12.09,7.1,150.1,183.9,3.5
2026-07-06 14:38:51,11.83,7.03,149.1,178.1,3.53
2026-07-06 14:38:52,11.82,7.01,151.8,181.9,3.51
2026-07-06 14:38:53,12.04,6.96,149.1,180.7,3.43
2026-07-06 14:38:54,11.83,7.03,151.0,178.7,3.43
2026-07-06 14:38:55,12.18,6.95,151.2,189.0,3.55
2026-07-06 14:38:56,12.06,6.99,150.7,184.7,3.42
2026-07-06 14:38:57,11.88,6.94,149.9,180.3,3.49
2026-07-06 14:38:58,12.29,7.09,149.4,184.3,3.56
2026-07-06 14:38:59,11.77,6.94,151.0,181.0,3.47
2026-07-06 14:39:00,12.06,7.07,150.0,181.4,3.53
2026-07-06 14:39:01,11.88,7.13,147.9,173.3,3.51
2026-07-06 14:39:02,11.68,6.94,149.2,178.0,3.5
2026-07-06 14:39:03,12.37,6.93,149.0,187.6,3.52
2026-07-06 14:39:04,12.11,6.85,150.2,189.2,3.44
2026-07-06 14:39:05,11.72,6.98,152.9,181.5,3.4
2026-07-06 14:39:06,11.98,7.1,149.9,180.6,3.52
2026-07-06 14:39:07,11.81,7.03,147.7,177.9,3.52
2026-07-06 14:39:08,12.14,7.03,150.4,183.6,3.5
2026-07-06 14:39:09,12.0,6.99,150.1,183.8,3.45
2026-07-06 14:39:10,12.11,7.17,150.6,180.0,3.57
2026-07-06 14:39:11,12.0,6.99,148.9,182.1,3.54
2026-07-06 14:39:12,12.04,7.08,151.5,182.5,3.43
2026-07-06 14:39:13,11.9,7.13,148.5,178.1,3.55
2026-07-06 14:39:14,12.04,6.98,149.5,180.6,3.5
2026-07-06 14:39:15,12.08,7.15,150.5,183.6,3.5
2026-07-06 14:39:16,12.0,7.2,149.5,178.1,3.44
2026-07-06 14:39:17,12.1,7.02,151.6,185.4,3.54
2026-07-06 14:39:18,11.98,6.97,149.8,183.1,3.47
2026-07-06 14:39:19,11.87,6.96,150.2,181.2,3.5
2026-07-06 14:39:20,12.01,7.1,150.3,183.0,3.52
2026-07-06 14:39:21,12.13,6.87,149.6,187.0,3.57
2026-07-06 14:39:22,12.01,6.94,151.9,182.6,3.48
2026-07-06 14:39:23,11.85,7.18,149.0,176.3,3.46
2026-07-06 14:39:24,11.54,6.94,149.3,177.2,3.43
2026-07-06 14:39:25,11.84,6.85,150.2,184.0,3.56
2026-07-06 14:39:26,11.86,6.97,148.7,178.3,3.43
2026-07-06 14:39:27,11.79,7.06,149.1,176.7,3.48
2026-07-06 14:39:28,12.06,6.99,151.6,184.9,3.52
2026-07-06 14:39:29,12.04,7.05,150.0,185.4,3.53
2026-07-06 14:39:30,11.82,6.96,149.6,175.9,3.43
2026-07-06 14:39:31,12.1,6.96,152.4,184.8,3.42
2026-07-06 14:39:32,11.95,6.99,147.9,183.4,3.53
2026-07-06 14:39:33,11.88,6.88,149.2,184.2,3.47
2026-07-06 14:39:34,12.25,7.05,150.7,187.1,3.48
2026-07-06 14:39:35,12.17,6.92,148.8,185.7,3.56
2026-07-06 14:39:36,12.16,6.95,148.9,184.1,3.56
2026-07-06 14:39:37,12.02,6.82,150.6,185.3,3.42
2026-07-06 14:39:38,12.11,6.89,150.1,187.7,3.48
2026-07-06 14:39:39,12.15,7.08,150.4,183.2,3.53
2026-07-06 14:39:40,11.9,7.03,149.9,182.4,3.49
2026-07-06 14:39:41,12.06,7.01,150.4,182.6,3.53
2026-07-06 14:39:42,12.11,6.88,149.9,188.1,3.46
2026-07-06 14:39:43,12.03,6.96,149.7,184.7,3.57
2026-07-06 14:39:44,12.07,7.03,150.5,185.2,3.46
2026-07-06 14:39:45,12.2,7.14,148.9,181.8,3.48
2026-07-06 14:39:46,12.01,6.95,149.3,182.3,3.46
2026-07-06 14:39:47,12.19,6.94,149.8,186.7,3.54
2026-07-06 14:39:48,12.04,6.94,150.1,180.5,3.53
2026-07-06 14:39:49,11.97,7.08,150.5,180.7,3.39
2026-07-06 14:39:50,11.99,6.94,151.8,185.3,3.49
2026-07-06 14:39:51,12.26,7.02,150.8,184.9,3.52
2026-07-06 14:39:52,11.74,6.82,150.3,183.8,3.49
2026-07-06 14:39:53,12.23,7.07,148.9,184.4,3.45
2026-07-06 14:39:54,11.81,7.09,150.0,176.3,3.51
2026-07-06 14:39:55,12.29,7.04,150.4,185.9,3.55
2026-07-06 14:39:56,11.87,7.01,148.8,181.7,3.51
2026-07-06 14:39:57,11.84,6.86,151.0,183.0,3.57
2026-07-06 14:39:58,11.83,6.95,150.0,181.3,3.59
2026-07-06 14:39:59,12.07,6.98,147.4,183.8,3.46
2026-07-06 14:40:00,11.92,6.95,150.0,182.3,3.58
2026-07-06 14:40:01,11.96,6.84,148.8,185.2,3.59
2026-07-06 14:40:02,12.0,7.15,149.1,177.3,3.54
2026-07-06 14:40:03,12.17,6.79,150.5,190.3,3.53
2026-07-06 14:40:04,11.93,6.77,150.2,185.8,3.48
2026-07-06 14:40:05,12.13,7.05,148.3,184.0,3.5
2026-07-06 14:40:06,12.02,7.04,148.8,178.1,3.49
2026-07-06 14:40:07,11.82,6.98,154.2,182.5,3.45
2026-07-06 14:40:08,11.97,7.05,151.1,181.6,3.54
2026-07-06 14:40:09,12.12,6.99,151.9,186.9,3.43
2026-07-06 14:40:10,11.56,7.06,151.9,178.0,3.49
2026-07-06 14:40:11,12.01,6.84,150.9,189.3,3.45
2026-07-06 14:40:12,11.97,7.21,150.5,179.5,3.53
2026-07-06 14:40:13,11.93,6.94,148.8,182.2,3.58
2026-07-06 14:40:14,11.9,7.01,151.3,180.4,3.53
2026-07-06 14:40:15,11.8,6.99,149.7,181.2,3.47
2026-07-06 14:40:16,12.06,6.85,147.5,185.3,3.5
2026-07-06 14:40:17,12.32,7.15,150.3,185.5,3.51
2026-07-06 14:40:18,11.94,6.99,150.4,182.2,3.48
2026-07-06 14:40:19,12.09,7.01,151.8,183.1,3.54
2026-07-06 14:40:20,12.01,6.97,149.2,183.9,3.49
2026-07-06 14:40:21,12.09,7.13,148.5,176.8,3.42
2026-07-06 14:40:22,12.1,6.94,150.9,186.8,3.49
2026-07-06 14:40:23,11.86,7.06,151.0,181.4,3.51
2026-07-06 14:40:24,11.71,7.03,149.2,175.8,3.41
2026-07-06 14:40:25,12.35,6.85,149.9,191.2,3.53
2026-07-06 14:40:26,11.75,7.01,149.3,178.1,3.58
2026-07-06 14:40:27,12.1,7.05,148.5,181.1,3.44
2026-07-06 14:40:28,12.0,6.97,150.6,182.8,3.56
2026-07-06 14:40:29,12.11,6.92,149.6,185.5,3.38
2026-07-06 14:40:30,11.98,6.88,151.6,186.3,3.47
2026-07-06 14:40:31,11.98,6.96,150.9,183.7,3.48
2026-07-06 14:40:32,11.75,6.86,149.7,180.6,3.48
2026-07-06 14:40:33,12.06,6.99,149.7,184.0,3.48
2026-07-06 14:40:34,11.82,7.1,151.2,178.2,3.47
2026-07-06 14:40:35,11.94,6.87,149.8,182.0,3.44
2026-07-06 14:40:36,11.95,7.07,149.9,177.5,3.48
2026-07-06 14:40:37,12.18,6.98,151.6,187.8,3.54
2026-07-06 14:40:38,12.08,6.93,147.7,183.2,3.46
2026-07-06 14:40:39,12.11,6.72,151.1,190.1,3.55
2026-07-06 14:40:40,12.0,7.09,149.7,179.8,3.62
2026-07-06 14:40:41,11.99,6.81,150.8,186.4,3.45
2026-07-06 14:40:42,11.98,7.14,150.4,179.4,3.55
2026-07-06 14:40:43,11.99,7.05,149.7,182.1,3.53
2026-07-06 14:40:44,12.02,6.98,150.7,182.5,3.52
2026-07-06 14:40:45,11.95,7.14,150.4,181.1,3.45
2026-07-06 14:40:46,12.02,6.98,148.0,180.7,3.49
2026-07-06 14:40:47,11.86,7.05,149.0,177.6,3.49
2026-07-06 14:40:48,12.02,6.92,148.2,181.8,3.49
2026-07-06 14:40:49,12.01,7.0,150.5,182.1,3.62
2026-07-06 14:40:50,12.18,7.04,150.7,184.9,3.56
2026-07-06 14:40:51,12.29,6.85,151.2,190.5,3.49
2026-07-06 14:40:52,12.04,7.01,148.8,184.5,3.5
2026-07-06 14:40:53,12.19,6.97,148.9,183.9,3.47
2026-07-06 14:40:54,12.03,6.89,149.0,184.0,3.58
2026-07-06 14:40:55,11.95,6.9,148.2,184.2,3.54
2026-07-06 14:40:56,12.13,6.85,149.5,186.1,3.4
2026-07-06 14:40:57,12.06,6.99,151.6,184.4,3.49
2026-07-06 14:40:58,11.96,6.94,149.0,184.7,3.44
2026-07-06 14:40:59,11.93,7.02,150.8,182.4,3.49
2026-07-06 14:41:00,12.02,7.12,149.3,180.0,3.49
2026-07-06 14:41:01,12.06,6.71,150.9,189.3,3.56
2026-07-06 14:41:02,11.89,6.88,150.2,179.8,3.52
2026-07-06 14:41:03,12.05,6.91,151.0,186.6,3.48
2026-07-06 14:41:04,11.91,6.89,149.1,180.5,3.48
2026-07-06 14:41:05,12.27,7.13,150.1,181.8,3.59
2026-07-06 14:41:06,11.85,7.02,149.5,180.3,3.48
2026-07-06 14:41:07,11.92,7.13,151.0,180.8,3.48
2026-07-06 14:41:08,11.87,7.18,148.4,174.2,3.57
2026-07-06 14:41:09,11.99,6.87,152.5,184.6,3.46
2026-07-06 14:41:10,11.83,6.97,149.1,179.6,3.47
2026-07-06 14:41:11,12.16,6.84,150.7,189.5,3.46
2026-07-06 14:41:12,12.03,6.93,150.6,186.8,3.54
2026-07-06 14:41:13,11.9,7.11,150.5,179.9,3.45
2026-07-06 14:41:14,11.96,7.21,150.2,177.8,3.52
2026-07-06 14:41:15,11.83,7.05,149.2,178.5,3.55
2026-07-06 14:41:16,11.99,6.91,149.9,183.8,3.46
2026-07-06 14:41:17,12.25,6.88,148.4,186.9,3.42
2026-07-06 14:41:18,11.95,7.09,149.5,179.4,3.5
2026-07-06 14:41:19,11.79,7.07,150.3,178.0,3.5
2026-07-06 14:41:20,12.2,6.99,150.3,186.3,3.53
2026-07-06 14:41:21,11.89,6.9,147.9,181.7,3.5
2026-07-06 14:41:22,12.15,6.91,148.3,184.6,3.48
2026-07-06 14:41:23,12.03,6.86,151.0,185.0,3.54
2026-07-06 14:41:24,12.14,7.04,148.9,183.6,3.52
2026-07-06 14:41:25,12.26,6.91,150.8,189.9,3.55
2026-07-06 14:41:26,12.11,7.11,149.4,183.7,3.5
2026-07-06 14:41:27,11.96,7.12,149.8,181.2,3.5
2026-07-06 14:41:28,11.93,6.96,147.5,179.7,3.61
2026-07-06 14:41:29,11.94,6.98,150.6,182.3,3.49
2026-07-06 14:41:30,11.98,7.05,149.9,179.7,3.52
2026-07-06 14:41:31,11.9,6.96,151.7,183.1,3.51
2026-07-06 14:41:32,12.25,6.96,151.2,191.0,3.4
2026-07-06 14:41:33,11.81,7.14,151.1,178.9,3.56
2026-07-06 14:41:34,11.81,7.18,147.9,175.9,3.48
2026-07-06 14:41:35,12.21,6.95,148.3,186.6,3.47
2026-07-06 14:41:36,11.72,7.08,150.2,174.1,3.54
2026-07-06 14:41:37,11.77,6.85,149.9,180.6,3.48
2026-07-06 14:41:38,12.06,6.84,149.2,183.3,3.44
2026-07-06 14:41:39,11.95,7.1,149.1,178.0,3.46
2026-07-06 14:41:40,11.9,7.0,149.8,179.2,3.5
2026-07-06 14:41:41,11.99,6.87,149.7,183.9,3.52
2026-07-06 14:41:42,11.73,7.11,151.8,177.8,3.47
2026-07-06 14:41:43,12.23,6.92,149.6,188.3,3.53
2026-07-06 14:41:44,12.26,6.79,147.3,186.1,3.51
2026-07-06 14:41:45,12.12,6.84,148.9,186.6,3.48
2026-07-06 14:41:46,12.06,7.14,147.7,179.1,3.44
2026-07-06 14:41:47,12.03,6.98,151.7,183.8,3.5
2026-07-06 14:41:48,12.06,7.0,149.5,185.3,3.51
2026-07-06 14:41:49,11.85,7.07,150.6,181.4,3.47
2026-07-06 14:41:50,11.89,7.02,149.5,184.4,3.54
2026-07-06 14:41:51,12.1,7.05,149.1,182.5,3.51
2026-07-06 14:41:52,12.24,7.07,146.9,181.7,3.43
2026-07-06 14:41:53,11.99,7.06,150.1,181.9,3.53
2026-07-06 14:41:54,12.07,6.86,150.9,187.0,3.48
2026-07-06 14:41:55,11.74,7.01,151.4,179.7,3.57
2026-07-06 14:41:56,11.98,6.87,151.0,187.1,3.54
2026-07-06 14:41:57,12.21,6.93,150.6,188.5,3.57
2026-07-06 14:41:58,11.77,7.09,149.9,178.1,3.4
2026-07-06 14:41:59,12.03,7.04,150.0,184.1,3.52
2026-07-06 14:42:00,12.08,7.02,150.8,187.1,3.48
2026-07-06 14:42:01,11.98,7.06,150.3,180.0,3.49
2026-07-06 14:42:02,11.93,6.89,149.0,185.5,3.54
2026-07-06 14:42:03,12.05,7.02,151.9,183.0,3.53
2026-07-06 14:42:04,11.98,6.9,149.5,181.6,3.49
2026-07-06 14:42:05,12.06,7.11,149.6,181.5,3.49
2026-07-06 14:42:06,12.25,7.21,148.9,181.6,3.5
2026-07-06 14:42:07,12.06,6.96,150.7,182.7,3.51
2026-07-06 14:42:08,11.99,7.09,150.7,180.5,3.45
2026-07-06 14:42:09,11.84,7.02,149.9,180.2,3.58
